Year,Names,UNIT,VALUE
1964,Aleksandar,Number,
1964,Alekss,Number,
1964,Alen,Number,
1964,Alif,Number,
1964,Alin,Number,
1964,Aloysius,Number,
1964,Alphonsus,Number,10
1964,Alwin,Number,
1964,Aman,Number,
1964,Amar,Number,
1964,Ambrose,Number,10
1964,Ameen,Number,
1964,Amine,Number,
1964,Amr,Number,
1964,Anderson,Number,
1964,Andrea,Number,9
1964,Andrejs,Number,
1964,Andrey,Number,
1964,Andris,Number,
1964,Anes,Number,
1964,Angel,Number,
1964,Antoin,Number,
1964,Antony,Number,
1964,Anuar,Number,
1964,Arav,Number,
1964,Arda,Number,
1964,Arif,Number,
1964,Arijus,Number,
1964,Arnav,Number,
1964,Arnold,Number,4
1964,Artiom,Number,
1964,Artis,Number,
1964,Artjom,Number,
1964,Arun,Number,
1964,Ata,Number,
1964,Aubrey,Number,
1964,Augustas,Number,
1964,Augustine,Number,10
1964,Auryn,Number,
1964,Austen,Number,
1964,Aydin,Number,
1964,Ayman,Number,
1964,Ayobami,Number,
1964,Ayomide,Number,
1964,Ayomikun,Number,
1964,Ayoola,Number,
1964,Ayooluwa,Number,
1964,Ayrton,Number,
1964,Azlan,Number,
1964,Baby,Number,
1964,Barnabas,Number,
1964,Basit,Number,
1964,Bastian,Number,
1964,Beni,Number,
1964,Benjamen,Number,
1964,Benny,Number,
1964,Bobbi,Number,
1964,Bogdan,Number,
1964,Braden,Number,
1964,Brain,Number,
1964,Breen,Number,
1964,Brien,Number,
1964,Bronson,Number,
1964,Bryn,Number,
1964,Byran,Number,
1964,Cadan,Number,
1964,Caeden,Number,
1964,Caelen,Number,
1964,Caelin,Number,
1964,Caelum,Number,
1964,Cahal,Number,
1964,Cailim,Number,
1964,Cairan,Number,
1964,Callam,Number,
1964,Camillus,Number,
1964,Caoimhghin,Number,
1964,Caolin,Number,
1964,Carlo,Number,
1964,Carraig,Number,
1964,Carthach,Number,
1964,Catalin,Number,
1964,Cathair,Number,
1964,Cathan,Number,
1964,Caylem,Number,
1964,Cecil,Number,
1964,Ceilim,Number,
1964,Ceilum,Number,
1964,Cein,Number,
1964,Cezary,Number,
1964,Chen,Number,
1964,Chesney,Number,
1964,Chidera,Number,
1964,Chidozie,Number,
1964,Chidubem,Number,
1964,Christiano,Number,
1964,Christophe,Number,
1964,Chukwuebuka,Number,
1964,Chukwuemeka,Number,
1964,Cialan,Number,
1964,Cieran,Number,4
1964,Cilian,Number,
1964,Cillin,Number,
1964,Clement,Number,9
1964,Clifford,Number,
1964,Clive,Number,11
1964,Coady,Number,
1964,Coilin,Number,
1964,Coleman,Number,9
1964,Colmcille,Number,
1964,Columba,Number,12
1964,Conail,Number,
1964,Conaill,Number,
1964,Conaire,Number,
1964,Conleth,Number,4
1964,Connal,Number,
1964,Connall,Number,
1964,Connie,Number,
1964,Constantin,Number,
1964,Coran,Number,
1964,Cori,Number,
1964,Corin,Number,
1964,Corrie,Number,
1964,Cosmin,Number,
1964,Cristiano,Number,
1964,Cruz,Number,
1964,Cyril,Number,19
1964,Daimhin,Number,
1964,Dakota,Number,
1964,Dalton,Number,
1964,Damilola,Number,
1964,Danas,Number,
1964,Danielis,Number,
1964,Daniil,Number,
1964,Danila,Number,
1964,Danish,Number,
1964,Daniyal,Number,
1964,Dannan,Number,
1964,Danyl,Number,
1964,Darby,Number,
1964,Darian,Number,
1964,Dario,Number,
1964,Dariusz,Number,
1964,Darran,Number,
1964,Darrell,Number,
1964,Deacon,Number,
1964,Deaglan,Number,
1964,Deane,Number,
1964,Deegan,Number,
1964,Deion,Number,
1964,Deivids,Number,
1964,Delvin,Number,
1964,Dereck,Number,
1964,Derick,Number,8
1964,Dermott,Number,3
1964,Derrick,Number,3
1964,Devlin,Number,
1964,Devyn,Number,
1964,Dhruv,Number,
1964,Dilan,Number,
1964,Dillion,Number,
1964,Diyon,Number,
1964,Dmitrij,Number,
1964,Doire,Number,
1964,Domeniks,Number,
1964,Dominiks,Number,
1964,Domnick,Number,
1964,Donald,Number,27
1964,Donovan,Number,
1964,Dualta,Number,
1964,Duane,Number,
1964,Duncan,Number,
1964,Dziugas,Number,
1964,Eabhan,Number,
1964,Eammon,Number,
1964,Edgar,Number,
1964,Edgars,Number,
1964,Eduards,Number,
1964,Edvards,Number,
1964,Edvin,Number,
1964,Efraim,Number,
1964,Eghosa,Number,
1964,Ehan,Number,
1964,Ehtan,Number,
1964,Elijus,Number,
1964,Eliot,Number,
1964,Elisha,Number,
1964,Ella,Number,
1964,Elton,Number,
1964,Emile,Number,
1964,Emilijus,Number,
1964,Emre,Number,
1964,Errol,Number,
1964,Ervinas,Number,
1964,Erwin,Number,
1964,Eshan,Number,
1964,Ethon,Number,
1964,Ewen,Number,
1964,Eyad,Number,
1964,Fabien,Number,
1964,Fachtna,Number,3
1964,Faelan,Number,
1964,Fahd,Number,
1964,Fareed,Number,
1964,Faris,Number,
1964,Faruq,Number,
1964,Fawaz,Number,
1964,Feargal,Number,6
1964,Federico,Number,
1964,Finbar,Number,26
1964,Finnbarr,Number,
1964,Flannan,Number,4
1964,Flinn,Number,
1964,Florin,Number,
1964,Floyd,Number,
1964,Fortune,Number,
1964,Fraser,Number,
1964,Fredrick,Number,
1964,Gabriels,Number,
1964,Garett,Number,3
1964,Garreth,Number,
1964,Garvin,Number,
1964,Gavan,Number,
1964,Gene,Number,
1964,Gerrard,Number,7
1964,Gethin,Number,
1964,Gianluca,Number,
1964,Gift,Number,
1964,Gilbert,Number,3
1964,Gino,Number,
1964,Giuseppe,Number,
1964,Gleb,Number,
1964,Glory,Number,
1964,Glynn,Number,
1964,Gordan,Number,
1964,Greg,Number,
1964,Griffin,Number,
1964,Gus,Number,
1964,Gustavo,Number,
1964,Gustaw,Number,
1964,Habeeb,Number,
1964,Haiden,Number,
1964,Haider,Number,
1964,Hamid,Number,
1964,Hamish,Number,
1964,Hank,Number,
1964,Hao Yu,Number,
1964,Haroldas,Number,
1964,Harper,Number,
1964,Harun,Number,
1964,Hashim,Number,
1964,Herbert,Number,8
1964,Herkus,Number,
1964,Howard,Number,3
1964,Humphrey,Number,5
1964,Humza,Number,
1964,Hussain,Number,
1964,Iacov,Number,
1964,Iarfhlaith,Number,
1964,Ibraheem,Number,
1964,Idris,Number,
1964,Ifeoluwa,Number,
1964,Ignatius,Number,6
1964,Ilias,Number,
1964,Illan,Number,
1964,Imran,Number,
1964,Ion,Number,
1964,Ionatan,Number,
1964,Iosua,Number,
1964,Irfan,Number,
1964,Isac,Number,
1964,Ishaan,Number,
1964,Ismail,Number,
1964,Israel,Number,
1964,Isreal,Number,
1964,Ivo,Number,
1964,Ivor,Number,4
1964,Iwo,Number,
1964,Izaac,Number,
1964,Izaan,Number,
1964,Jackie,Number,
1964,Jacques,Number,
1964,Jade,Number,
1964,Jafar,Number,
1964,Jaime,Number,
1964,Jamie-Lee,Number,
1964,Jarleth,Number,
1964,Jarod,Number,
1964,Jas,Number,
1964,Javier,Number,
1964,Jawad,Number,
1964,Jayce,Number,
1964,Jefferson,Number,
1964,Jeffery,Number,
1964,Jeremi,Number,
1964,Jj,Number,
1964,Joachim,Number,
1964,Joaquin,Number,
1964,Johann,Number,
1964,Johnathon,Number,
1964,John-Paul,Number,
1964,Jonatan,Number,
1964,Jonathon,Number,
1964,Jordon,Number,
1964,Josiah,Number,
1964,Jospeh,Number,
1964,Jozef,Number,
1964,Jubril,Number,
1964,Jules,Number,
1964,Julien,Number,
1964,Jun Wei,Number,
1964,Junior,Number,
1964,Justas,Number,
1964,Kaelan,Number,
1964,Kaelin,Number,
1964,Kaelum,Number,
1964,Kaide,Number,
1964,Kailin,Number,
1964,Kallan,Number,
1964,Kamal,Number,
1964,Kameron,Number,
1964,Kareem,Number,
1964,Karlis,Number,
1964,Karolis,Number,
1964,Karson,Number,
1964,Kasparas,Number,
1964,Kauan,Number,
1964,Kaya,Number,
1964,Keiran,Number,3
1964,Kelly,Number,
1964,Ken,Number,
1964,Kenechukwu,Number,
1964,Kennedy,Number,
1964,Kenny,Number,
1964,Kenzo,Number,
1964,Kevan,Number,
1964,Kevins,Number,
1964,Kielan,Number,
1964,Kieron,Number,
1964,Kim,Number,
1964,Kingsley,Number,
1964,Klaidas,Number,
1964,Klaudiusz,Number,
1964,Kobi,Number,
1964,Kodi,Number,
1964,Konstanty,Number,
1964,Kordian,Number,
1964,Korneliusz,Number,
1964,Kory,Number,
1964,Kristaps,Number,
1964,Kristofers,Number,
1964,Kryspin,Number,
1964,Ksawier,Number,
1964,Kyal,Number,
1964,Kylian,Number,
1964,Lachlann,Number,
1964,Lance,Number,
1964,Lateef,Number,
1964,Lauris,Number,
1964,Laurynas,Number,
1964,Leandro,Number,
1964,Lemuel,Number,
1964,Lenny,Number,
1964,Leonidas,Number,
1964,Lesley,Number,
1964,Leslie,Number,36
1964,Liam Og,Number,
1964,Lionel,Number,
1964,Lleyton,Number,
1964,Lloyd,Number,
1964,Loughlin,Number,
1964,Lucien,Number,
1964,Lughaidh,Number,
1964,Lui,Number,
1964,Mackenzie,Number,
1964,Mahad,Number,
1964,Mahmoud,Number,
1964,Maidhc,Number,
1964,Mairtin,Number,
1964,Majus,Number,
1964,Mantas,Number,
1964,Marat,Number,
1964,Marcas,Number,
1964,Marceli,Number,
1964,Marian,Number,
1964,Marin,Number,
1964,Marius,Number,
1964,Marks,Number,
1964,Marley,Number,
1964,Marlon,Number,
1964,Martins,Number,
1964,Marty,Number,
1964,Marvellous,Number,
1964,Marvin,Number,
1964,Matheus,Number,
1964,Mathias,Number,
1964,Mathieu,Number,
1964,Matias,Number,
1964,Matthieu,Number,
1964,Mattia,Number,
1964,Mattias,Number,
1964,Mattie,Number,
1964,Matvey,Number,
1964,Maverick,Number,
1964,Maxx,Number,
1964,Maxymilian,Number,
1964,Md,Number,
1964,Medalion,Number,
1964,Melvin,Number,
1964,Mervyn,Number,14
1964,Micahel,Number,
1964,Miceal,Number,
1964,Michael John,Number,
1964,Michael Junior,Number,
1964,Michel,Number,
1964,Mick,Number,
1964,Mihai,Number,
1964,Mikael,Number,
1964,Mikie,Number,
1964,Miracle,Number,
1964,Mirza,Number,
1964,Mitchel,Number,
1964,Mitchell,Number,
1964,Mohamad,Number,
1964,Mohsin,Number,
1964,Mortimer,Number,4
1964,Moyosoreoluwa,Number,
1964,Muaz,Number,
1964,Musa,Number,
1964,Nabil,Number,
1964,Naglis,Number,
1964,Naill,Number,
1964,Nana,Number,
1964,Nasim,Number,
1964,Natas,Number,
1964,Nate,Number,
1964,Nathanael,Number,
1964,Nathen,Number,
1964,Nazar,Number,
1964,Neel,Number,
1964,Neilas,Number,
1964,Neill,Number,6
1964,Neo,Number,
1964,Nevan,Number,
1964,Neville,Number,6
1964,Nevin,Number,
1964,Nial,Number,16
1964,Nickolas,Number,
1964,Nico,Number,
1964,Nicolae,Number,
1964,Nigel,Number,31
1964,Nikas,Number,
1964,Nikolai,Number,
1964,Nnamdi,Number,
1964,Noa,Number,
1964,Norman,Number,15
1964,Nosakhare,Number,
1964,Obinna,Number,
1964,Odin,Number,
1964,Oktawian,Number,
1964,Olalekan,Number,
1964,Olamide,Number,
1964,Olanrewaju,Number,
1964,Olaoluwa,Number,
1964,Olasubomi,Number,
1964,Oleg,Number,
1964,Olin,Number,
1964,Olufemi,Number,
1964,Olumide,Number,
1964,Oluwa,Number,
1964,Oluwadamilare,Number,
1964,Oluwadamilola,Number,
1964,Oluwafemi,Number,
1964,Oluwaferanmi,Number,
1964,Oluwamayowa,Number,
1964,Oluwapelumi,Number,
1964,Oluwasegun,Number,
1964,Oluwaseun,Number,
1964,Oluwaseyi,Number,
1964,Oluwasijibomi,Number,
1964,Oluwatamilore,Number,
1964,Oluwatimilehin,Number,
1964,Oluwatimileyin,Number,
1964,Oluwatobi,Number,
1964,Oluwatobiloba,Number,
1964,Oluwatomiwa,Number,
1964,Oluwatosin,Number,
1964,Ondrej,Number,
1964,Onyekachi,Number,
1964,Oren,Number,
1964,Oreoluwa,Number,
1964,Orestas,Number,
1964,Orran,Number,
1964,Orrin,Number,
1964,Osama,Number,
1964,Osgar,Number,
1964,Pablo,Number,
1964,Packie,Number,
1964,Padhraic,Number,
1964,Padraigh,Number,
1964,Pascal,Number,19
1964,Paschal,Number,18
1964,Patsy,Number,
1964,Pete,Number,
1964,Piaras,Number,
1964,Pierre,Number,
1964,Pio,Number,
1964,Promise,Number,
1964,Przemyslaw,Number,
1964,Qasim,Number,
1964,Quentin,Number,
1964,Quillan,Number,
1964,Quincy,Number,
1964,Radu,Number,
1964,Rahul,Number,
1964,Raja,Number,
1964,Rakib,Number,
1964,Ralfs,Number,
1964,Rasheed,Number,
1964,Rayyan,Number,
1964,Razvan,Number,
1964,Redmond,Number,6
1964,Reginald,Number,
1964,Reid,Number,
1964,Remy,Number,
1964,Rene,Number,
1964,Rhian,Number,
1964,Rhyan,Number,
1964,Ricards,Number,
1964,Riccardo,Number,
1964,Ridwan,Number,
1964,Rihards,Number,
1964,Ritchie,Number,
1964,River,Number,
1964,Roarke,Number,
1964,Robyn,Number,
1964,Roderick,Number,7
1964,Rodger,Number,
1964,Rodhan,Number,
1964,Roland,Number,5
1964,Rolands,Number,
1964,Ron,Number,
1964,Ronaldo,Number,
1964,Ronnie,Number,
1964,Ros,Number,
1964,Ruairc,Number,
1964,Ruarc,Number,
1964,Rudy,Number,
1964,Ryann,Number,
1964,Ryleigh,Number,
1964,Ryszard,Number,
1964,Said,Number,
1964,Saif,Number,
1964,Salim,Number,
1964,Salman,Number,
1964,Sameer,Number,
1964,Samual,Number,
1964,Santiago,Number,
1964,Savio,Number,
1964,Savva,Number,
1964,Seamie,Number,
1964,Sean Michael,Number,
1964,Sennan,Number,
1964,Sergej,Number,
1964,Setanta,Number,
1964,Seweryn,Number,
1964,Shaheer,Number,
1964,Shalom,Number,
1964,Shawn,Number,
1964,Shayn,Number,
1964,Sheriff,Number,
1964,Sidney,Number,
1964,Simas,Number,
1964,Simonas,Number,
1964,Sol,Number,
1964,Soren,Number,
1964,Stan,Number,
1964,Stephan,Number,
1964,Stewart,Number,6
1964,Sylvester,Number,7
1964,T.J.,Number,
1964,Tadas,Number,
1964,Tadeusz,Number,
1964,Taigh,Number,
1964,Taighe,Number,
1964,Taiwo,Number,
1964,Talha,Number,
1964,Tarlach,Number,
1964,Tate,Number,
1964,Teagan,Number,
1964,Temiloluwa,Number,
1964,Temitope,Number,
1964,Teodor,Number,
1964,Terrence,Number,
1964,Thierry,Number,
1964,Thom,Number,
1964,Thor,Number,
1964,Tiarnach,Number,
1964,Timas,Number,
1964,Timofey,Number,
1964,Timotei,Number,
1964,Timur,Number,
1964,Titas,Number,
1964,Todd,Number,
1964,Toheeb,Number,
1964,Tola,Number,
1964,Toluwalase,Number,
1964,Tommylee,Number,
1964,Toms,Number,
1964,Trey,Number,
1964,Tristen,Number,
1964,Tristin,Number,
1964,Trystan,Number,
1964,Tuan,Number,
1964,Tudor,Number,
1964,Tylar,Number,
1964,Tylor,Number,
1964,Tyreece,Number,
1964,Tyreke,Number,
1964,Ugnius,Number,
1964,Ugochukwu,Number,
1964,Usman,Number,
1964,Uthman,Number,
1964,Uzair,Number,
1964,Vadim,Number,
1964,Valentin,Number,
1964,Vasile,Number,
1964,Vernon,Number,
1964,Victory,Number,
1964,Vilius,Number,
1964,Vince,Number,
1964,Vlad,Number,
1964,Vladimir,Number,
1964,Vytautas,Number,
1964,Wei,Number,
1964,Wen,Number,
1964,Willie,Number,
1964,Wojtek,Number,
1964,Yahya,Number,
1964,Yanis,Number,
1964,Yann,Number,
1964,Yannick,Number,
1964,Yaseen,Number,
1964,Yash,Number,
1964,Yasin,Number,
1964,Yasser,Number,
1964,Yassin,Number,
1964,Yi,Number,
1964,Yousif,Number,
1964,Yuri,Number,
1964,Yuxuan,Number,
1964,Zachery,Number,
1964,Zakariya,Number,
1964,Zakk,Number,
1964,Zander,Number,
1964,Zeeshan,Number,
1964,Zhi,Number,
1964,Zhi Yuan,Number,
1964,Zi,Number,
1964,Zion,Number,
1964,Abd,Number,
1964,Adrain,Number,
1964,Adran,Number,
1964,Adriano,Number,
1964,Adrien,Number,
1964,Aedin,Number,
1964,Aeneas,Number,
1964,Aidrian,Number,
1964,Aivaras,Number,
1964,Alaine,Number,
1964,Alasdair,Number,
1964,Albie,Number,
1964,Aldo,Number,
1964,Alva,Number,
1964,Ammar,Number,
1964,Antoine,Number,
1964,Aodhagan,Number,
1964,Aogan,Number,
1964,Aongus,Number,
1964,Arann,Number,
1964,Archer,Number,
1964,Aretas,Number,
1964,Ariel,Number,
1964,Armaan,Number,
1964,Atas,Number,
1964,Avery,Number,
1964,Axl,Number,
1964,Barrie,Number,
1964,Bartholmew,Number,
1964,Bartley,Number,
1964,Benildus,Number,
1964,Blain,Number,
1964,Blane,Number,
1964,Bosco,Number,
1964,Botond,Number,
1964,Bram,Number,
1964,Breandan,Number,
1964,Breffni,Number,
1964,Brett,Number,
1964,Callaghan,Number,
1964,Camryn,Number,
1964,Carroll,Number,
1964,Carthage,Number,
1964,Chi,Number,
1964,Ciaron,Number,
1964,Cleo,Number,
1964,Cliff,Number,
1964,Clint,Number,
1964,Clyde,Number,
1964,Coen,Number,
1964,Columb,Number,
1964,Columbanus,Number,6
1964,Column,Number,
1964,Coman,Number,
1964,Cora,Number,
1964,Cormack,Number,
1964,Cornilius,Number,
1964,Cosmas,Number,
1964,Criona,Number,3
1964,Cronan,Number,
1964,Damion,Number,
1964,Daran,Number,
1964,Daren,Number,
1964,Darin,Number,
1964,Darrel,Number,
1964,Darrin,Number,
1964,Darron,Number,
1964,Darwin,Number,
1964,Daryll,Number,
1964,Dawn,Number,
1964,Dearmuid,Number,
1964,Denver,Number,
1964,Derval,Number,
1964,Domhnaill,Number,
1964,Domhnal,Number,
1964,Domnic,Number,
1964,Donacha,Number,
1964,Donall,Number,
1964,Donnachadha,Number,
1964,Donnan,Number,
1964,Donnchadha,Number,
1964,Donogh,Number,
1964,Donough,Number,
1964,Dougie,Number,
1964,Dudley,Number,3
1964,Dustin,Number,
1964,Dwain,Number,
1964,Dwaine,Number,
1964,Dwane,Number,
1964,Earl,Number,
1964,Earnan,Number,
1964,Eesa,Number,
1964,Eibhin,Number,
1964,Einne,Number,
1964,Eliott,Number,
1964,Emlyn,Number,
1964,Enrikas,Number,
1964,Eogan,Number,
1964,Esmond,Number,
1964,Farhan,Number,
1964,Farrell,Number,
1964,Fearghus,Number,
1964,Fenton,Number,
1964,Ferghal,Number,
1964,Fiacc,Number,
1964,Fiacra,Number,
1964,Fiacre,Number,3
1964,Fidelis,Number,4
1964,Finghin,Number,
1964,Finin,Number,
1964,Finton,Number,
1964,Fionntan,Number,
1964,Fiontan,Number,
1964,Florence,Number,
1964,Franz,Number,
1964,Garath,Number,
1964,Garech,Number,
1964,Garth,Number,
1964,Gaven,Number,
1964,Georgie,Number,
1964,Gian,Number,
1964,Giles,Number,
1964,Glyn,Number,
1964,Godfrey,Number,
1964,Grahame,Number,
1964,Grayson,Number,
1964,Gregg,Number,
1964,Grellan,Number,
1964,Hans,Number,
1964,Henri,Number,
1964,Huey,Number,
1964,Hunor,Number,
1964,Ignacy,Number,
1964,Jamey,Number,
1964,Jarlaith,Number,
1964,Jerard,Number,
1964,Jericho,Number,
1964,Jermiah,Number,3
1964,Jodie,Number,
1964,Jonathen,Number,
1964,Jordi,Number,
1964,Joss,Number,
1964,Jurgen,Number,
1964,Kalan,Number,
1964,Kalel,Number,
1964,Kalim,Number,
1964,Karen,Number,
1964,Kaspian,Number,
1964,Kaylen,Number,
1964,Kayson,Number,
1964,Kealon,Number,
1964,Keefe,Number,
1964,Keifer,Number,
1964,Keirn,Number,3
1964,Keneth,Number,
1964,Kern,Number,
1964,Kerry,Number,
1964,Kiaran,Number,
1964,Kieth,Number,
1964,Kiran,Number,
1964,Kirk,Number,
1964,Koa,Number,
1964,Kristen,Number,
1964,Kristof,Number,
1964,Kristopher,Number,
1964,Laurance,Number,
1964,Lester,Number,
1964,Loki,Number,
1964,Loretto,Number,
1964,Lowell,Number,
1964,Lyndon,Number,
1964,Mac,Number,
1964,Macartan,Number,
1964,Mahdi,Number,
1964,Mahmud,Number,
1964,Mahon,Number,
1964,Marcell,Number,
1964,Martyn,Number,
1964,Mc,Number,
1964,Mervin,Number,
1964,Michale,Number,4
1964,Mieszko,Number,
1964,Mohd,Number,
1964,Morris,Number,
1964,Mubarak,Number,
1964,Muredach,Number,
1964,Murtagh,Number,
1964,Myra,Number,
1964,Nathy,Number,
1964,Nessan,Number,
1964,Nevil,Number,
1964,Nichol,Number,
1964,Niel,Number,
1964,Niell,Number,
1964,Nigil,Number,3
1964,Nihal,Number,
1964,Nils,Number,
1964,Odhean,Number,
1964,Odran,Number,
1964,Oissine,Number,
1964,Olivers,Number,
1964,Orry,Number,
1964,Oskars,Number,
1964,Otto,Number,
1964,Padhraig,Number,
1964,Padriag,Number,
1964,Pairic,Number,
1964,Paolo,Number,
1964,Pauraic,Number,
1964,Peader,Number,
1964,Pol,Number,
1964,Proinsias,Number,
1964,Quintan,Number,
1964,Rami,Number,
1964,Randal,Number,
1964,Reamonn,Number,
1964,Reggie,Number,
1964,Ricahrd,Number,
1964,Rickard,Number,
1964,Rickey,Number,
1964,Rickie,Number,
1964,Rico,Number,
1964,Rikki,Number,
1964,Riobard,Number,
1964,Risteard,Number,
1964,Robertas,Number,
1964,Rod,Number,
1964,Rodney,Number,3
1964,Rolf,Number,
1964,Ruadh,Number,
1964,Sacha,Number,
1964,Sandro,Number,
1964,Seadna,Number,
1964,Seoirse,Number,
1964,Shamus,Number,
1964,Sharan,Number,5
1964,Sheamus,Number,
1964,Sion,Number,
1964,Skyler,Number,
1964,Somtochukwu,Number,
1964,St,Number,
1964,Stanislaus,Number,3
1964,Stefano,Number,
1964,Steffan,Number,
1964,Terance,Number,
1964,Trever,Number,
1964,Ulick,Number,
1964,Valentine,Number,13
1964,Vihaan,Number,
1964,Virgil,Number,
1964,Vivian,Number,
1964,Vivien,Number,
1964,Westley,Number,
1964,Willaim,Number,3
1964,Winston,Number,
1964,Xin,Number,
1964,Yu Xuan,Number,
1964,Zackary,Number,
1964,Aahil,Number,
1964,Alby,Number,
1964,Ardan,Number,
1964,Arham,Number,
1964,Atlas,Number,
1964,Bear,Number,
1964,Buddy,Number,
1964,Caedan,Number,
1964,Callen,Number,
1964,Caspar,Number,
1964,Colby,Number,
1964,Connla,Number,
1964,Croi,Number,
1964,Damir,Number,
1964,Davidas,Number,
1964,Davie,Number,
1964,Einoras,Number,
1964,Elyas,Number,
1964,Emanuele,Number,
1964,Emilio,Number,
1964,Emir,Number,
1964,Francisco,Number,
1964,Gustavs,Number,
1964,Harlow,Number,
1964,Haydn,Number,
1964,Hendrix,Number,
1964,Ianis,Number,
1964,Jaylen,Number,
1964,Jett,Number,
1964,Jolan,Number,
1964,Kal,Number,
1964,Karter,Number,
1964,Kendrick,Number,
1964,Kingston,Number,
1964,Kobe,Number,
1964,Kuzey,Number,
1964,Lughan,Number,
1964,Mateus,Number,
1964,Mazen,Number,
1964,Nikola,Number,
1964,Orann,Number,
1964,Otis,Number,
1964,Rayaan,Number,
1964,Reegan,Number,
1964,Rizwan,Number,
1964,Rob,Number,
1964,Ryder,Number,
1964,Sawyer,Number,
1964,Thiago,Number,
1964,Tyson,Number,
1964,Valentino,Number,
1964,Witold,Number,
1964,Woody,Number,
1964,Yaman,Number,
1964,Yousuf,Number,
1964,Affan,Number,
1964,Alvaro,Number,
1964,Ari,Number,
1964,Arnoldas,Number,
1964,Caellum,Number,
1964,Cayson,Number,
1964,Ceadan,Number,
1964,Cezar,Number,
1964,Clark,Number,
1964,Conlan,Number,
1964,Dax,Number,
1964,Donnie,Number,
1964,Dragos,Number,
1964,Ed,Number,
1964,Harlan,Number,
1964,Henryk,Number,
1964,Jad,Number,
1964,Jadon,Number,
1964,Judah,Number,
1964,Kaidan,Number,
1964,Kristians,Number,
1964,Lugh,Number,
1964,Maaz,Number,
1964,Mahir,Number,
1964,Marton,Number,
1964,Maximilan,Number,
1964,Mj,Number,
1964,Murray,Number,
1964,Neasan,Number,
1964,Riaan,Number,
1964,Righan,Number,
1964,Ruhan,Number,
1964,Silas,Number,
1964,Tamim,Number,
1964,Tytus,Number,
1964,Vytis,Number,
1964,Zayan,Number,
1964,Yan,Number,
1964,Zechariah,Number,
1964,Kaylim,Number,
1964,Tynan,Number,
1964,Bright,Number,
1964,Cale,Number,
1964,Finnin,Number,
1964,Proinnsias,Number,
1964,Adi,Number,
1964,Adonis,Number,
1964,Ajus,Number,
1964,Cadain,Number,
1964,CJ,Number,
1964,Cobi,Number,
1964,Coil,Number,
1964,Dilanas,Number,
1964,Emran,Number,
1964,Eren,Number,
1964,Fredrik,Number,
1964,Gael,Number,
1964,Hakeem,Number,
1964,Huw,Number,
1964,Iannis,Number,
1964,Iustin,Number,
1964,Jakov,Number,
1964,John James,Number,
1964,Kaelen,Number,
1964,Kamran,Number,
1964,Kason,Number,
1964,Kiaan,Number,
1964,Kyler,Number,
1964,Leonas,Number,
1964,Maks,Number,
1964,Odinn,Number,
1964,Presley,Number,
1964,Reed,Number,
1964,Ri,Number,
1964,Seaghan,Number,
1964,Stevie,Number,
1964,Sulaiman,Number,
1964,Zayne,Number,
1964,Ziggy,Number,
1964,Abdul-Raheem,Number,
1964,Advik,Number,
1964,Advit,Number,
1964,Aleksej,Number,
1964,Aodán,Number,
1964,Aodhán,Number,
1964,Áron,Number,
1964,Arvin,Number,
1964,Ashar,Number,
1964,Atharv,Number,
1964,Azaan,Number,
1964,Beauden,Number,
1964,Bernardo,Number,
1964,Bradán,Number,
1964,Breandán,Number,
1964,Brían,Number,
1964,Bryson,Number,
1964,Cadáin,Number,
1964,Cadán,Number,
1964,Cade,Number,
1964,Caoimhín,Number,
1964,Caolán,Number,
1964,Cathal Óg,Number,
1964,Cían,Number,
1964,Ciarán,Number,
1964,Cillían,Number,
1964,Clay,Number,
1964,Cóilín,Number,
1964,Conán,Number,
